route_id,service_id,trip_id,trip_headsign
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d0-t2,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d0-t3,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d0-t4,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d0-t5,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d1-t1,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d1-t2,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d1-t3,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d1-t4,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d1-t5,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d0-t1,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d0-t2,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d0-t3,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d0-t4,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d0-t5,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d1-t1,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d1-t2,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d1-t3,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d1-t4,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r44,daily,faridabad-faridabad-ci-r44-44d1-t5,433: Badarpur Border -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d0-t1,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d0-t2,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d0-t3,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d0-t4,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d0-t5,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d1-t1,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d1-t2,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d1-t3,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d1-t4,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r45,daily,faridabad-faridabad-ci-r45-45d1-t5,413: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d0-t1,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d0-t2,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d0-t3,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d0-t4,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d0-t5,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d1-t1,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d1-t2,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d1-t3,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d1-t4,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r46,daily,faridabad-faridabad-ci-r46-46d1-t5,479: Punjabi Bagh -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d0-t1,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d0-t2,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d0-t3,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d0-t4,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d0-t5,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d1-t1,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d1-t2,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d1-t3,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d1-t4,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r47,daily,faridabad-faridabad-ci-r47-47d1-t5,460: Minto Road Terminal -> Badarpur Border
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d0-t1,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d0-t2,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d0-t3,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d0-t4,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d0-t5,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d1-t1,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d1-t2,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d1-t3,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d1-t4,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r48,daily,faridabad-faridabad-ci-r48-48d1-t5,413: Mehrauli Terminal -> Nizamuddin Railway Station
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d0-t1,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d0-t2,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d0-t3,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d0-t4,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d0-t5,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d1-t1,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d1-t2,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d1-t3,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d1-t4,411: -> Hamdard Nagar
faridabad-faridabad-ci-r49,daily,faridabad-faridabad-ci-r49-49d1-t5,411: -> Hamdard Nagar
